Album,avg_total_unique_words,median_total_unique_words,std_total_unique_words,cv_total_unique_words,avg_total_words,median_total_words,std_total_words,cv_total_words,avg_total_names,median_total_names,std_total_names,cv_total_names,avg_total_slangs,median_total_slangs,std_total_slangs,cv_total_slangs,avg_total_curse_words,median_total_curse_words,std_total_curse_words,cv_total_curse_words,avg_num_verses,median_num_verses,std_num_verses,cv_num_verses,avg_num_lines,median_num_lines,std_num_lines,cv_num_lines,avg_num_characters,median_num_characters,std_num_characters,cv_num_characters,avg_avg_verse_length,median_avg_verse_length,std_avg_verse_length,cv_avg_verse_length,avg_avg_line_length,median_avg_line_length,std_avg_line_length,cv_avg_line_length,avg_avg_word_length,median_avg_word_length,std_avg_word_length,cv_avg_word_length,summed_predicted_curse_words,summed_predicted_slang_words,summed_predicted_names,summed_word_frequency,found_albums_names_refs,found_songs_names_refs,total_sentiment,average_named_entities
Bad Meets Evil,265.5,254.0,69.23,26.08,618.5,604.0,199.78,32.3,3.5,3.0,3.42,97.59,15.0,3.5,24.04,160.28,18.75,18.5,4.99,26.62,5.75,6.0,2.06,35.85,75.5,79.5,25.09,33.24,2228.5,2158.5,792.49,35.56,13.28,13.31,1.05,7.88,8.45,8.55,1.13,13.31,4.42,4.49,0.19,4.4,"{'kill': 4, 'shit': 6, 'Hit': 1, 'pissed': 3, 'bitch': 5, 'Nigga': 1, 'Niggas': 3, 'Bitch': 1, 'hit': 5, 'niggas': 8, 'ass': 5, 'damn': 3, 'hell': 2, 'Junkie': 1, 'fuck': 3, 'strip': 5, 'fucking': 6, 'murder': 1, 'thug': 3, 'gun': 1, 'nigga': 2, 'womb': 1, 'Shot': 1, 'pussy': 1, 'Fuck': 3}","{'goin': 1, 'steamin': 1, 'Nigga': 1, 'Niggas': 3, 'Goin': 1, 'niggas': 8, 'nigga': 2, ""namin'"": 1, ""comin'"": 5, 'MCs': 1, ""spittin'"": 1, ""Leavin'"": 1, ""shittin'"": 1, ""cockin'"": 1, ""splittin'"": 1, ""packin'"": 1, ""Rhymin'"": 1, ""feelin'"": 1, ""illin',"": 1, ""willin'"": 1, ""killin'"": 1, ""claimin'"": 1, ""hard-hittin',"": 4, ""directin'"": 4, ""starrin'"": 4, ""handstandin'"": 1, ""plannin'"": 1, ""standin'"": 1, ""gettin'"": 2, ""pushin'"": 1, ""Screamin'"": 1, ""stickin'"": 1, ""knowin'"": 1, ""throwin'"": 2, ""free-fallin'"": 1}","{'Kendrick': 1, 'queen': 1, 'eminem': 1, 'Eminem': 1, 'Molotov': 1, 'slim': 1, 'Slim': 2, 'Shady': 1, 'King': 1, 'heart': 2, '2Pac': 1, 'Biggie': 1}","{'og': 1, 'ry': 1, 'on': 25, 'the': 85, 'track': 3, 'sky': 10, 'star': 9, 'i': 118, 'could': 4, 'see': 7, 'it': 52, 'in': 40, 'her': 6, 'eyes': 5, 'spirit': 4, 'never': 14, 'dies': 4, 'hide': 5, 'between': 5, 'all': 11, 'of': 31, 'lies': 4, 'where': 4, 'were': 4, 'you': 93, 'when': 14, 'was': 23, 'tied': 4, 'can': 11, 'not': 10, 'kill': 4, 'vibe': 4, 'do': 24, 'even': 3, 'try': 4, 'well': 7, 'die': 8, 'еven': 1, 'nevеr': 1, 'yes': 1, 'been': 2, 'feelin': 1, 'hella': 1, 'stressed': 1, 'only': 4, 'put': 11, 'out': 10, 'my': 24, 'best': 1, 'yea': 4, 'ay': 8, 'got': 18, 'a': 66, 'lotta': 2, 'shit': 8, 'chest': 3, 'enimies': 1, 'talkin': 1, 'to': 61, 'rest': 3, 'hero': 1, 'gon': 4, 'na': 12, 'come': 2, 'blue': 1, 'get': 18, 'me': 19, 'off': 8, 'this': 18, 'earth': 1, 'and': 54, 'lonely': 2, 'moon': 1, 'world': 1, 'epidemic': 1, 'so': 13, 'nothin': 3, 'place': 2, 'wan': 9, 'be': 12, 'is': 14, 'grindin': 1, 'stu': 1, 'make': 10, 'stay': 2, 'change': 1, 'ways': 1, 'hit': 8, 'while': 3, 'your': 36, 'mans': 1, 'away': 2, 'hang': 1, 'with': 37, 'lames': 1, 'no': 6, 'runnin': 1, 'circles': 1, 'goin': 3, 'insane': 2, 'new': 1, 'image': 2, 'rich': 1, 'we': 10, 'headin': 1, 'fame': 1, 'lifes': 1, 'hard': 2, 'but': 2, 'ta': 2, 'maintain': 1, 'pissed': 3, 'steamin': 1, 'fell': 1, 'love': 1, 'cleavage': 1, 'bitch': 8, 'pull': 2, 'up': 21, 'scene': 1, 'know': 5, 'that': 12, 'big': 4, 'dawg': 1, 'had': 2, 'enough': 2, 'turn': 4, 'pushin': 2, 'feenin': 1, 'nigga': 3, 'high': 2, 'lay': 1, 'low': 1, 'niggas': 11, 'ai': 6, 'clean': 1, 'need': 4, 'some': 4, 'soap': 1, 'boss': 1, 'doin': 1, 'own': 1, 'steam': 2, 'burnin': 1, 'easy': 1, 'every': 4, 'summer': 1, 'happen': 1, 'season': 1, 'they': 7, 'hate': 3, 'for': 28, 'reason': 1, 'bag': 1, 'ambition': 1, 'calm': 1, 'patient': 1, 'kyree': 1, 'grew': 1, 'fishin': 1, 'bad': 10, 'she': 1, 'let': 3, 'question': 1, 'pimpin': 1, 'along': 1, 'trippin': 2, 'down': 5, 'hittin': 1, 'through': 2, 'like': 10, 'karate': 1, 'kid': 1, 'ima': 1, 'just': 12, 'wait': 1, 'if': 21, 'really': 4, 'stressin': 1, 'mad': 2, 'answer': 1, 'lettin': 1, 'great': 1, 'power': 2, 'song': 1, 'bout': 1, 'an': 4, 'hour': 1, 'what': 17, 'real': 1, 'desire': 1, 'look': 4, 'at': 6, 'bein': 1, 'coward': 1, 'puttin': 1, 'time': 3, 'them': 3, 'office': 1, 'hours': 1, 'workin': 1, 'dime': 1, 'fine': 1, 'life': 1, 'line': 2, 'greatest': 1, 'due': 1, 'juss': 4, 'why': 3, 'would': 3, 'have': 21, 'death': 3, 'wish': 5, 'seventh': 2, 'ball': 2, 'db': 2, 'z': 2, 'granting': 2, 'verse': 4, 'bars': 1, 'repeat': 1, 'call': 1, 'skill': 5, 'preach': 1, 'kontrol': 1, 'beat': 2, 'trynna': 2, 'kendrick': 1, 'still': 6, 'rhyme': 2, 'weak': 2, 'grow': 1, 'feet': 2, 'cuz': 6, 'circus': 1, 'run': 2, 'pharaonic': 1, 'twas': 1, 'daal': 1, 'writing': 1, 'name': 3, 'lyrically': 3, 'kal': 1, 'both': 1, 'true': 1, 'definition': 1, 'naam': 1, 'record': 1, 'quick': 1, 'sweep': 1, 'dirt': 1, 'ya': 1, 'act': 3, 'derp': 1, 'ca': 3, 'keep': 3, 'outta': 3, 'mind': 1, 'tell': 2, 'from': 3, 'view': 1, 'khusco': 1, 'murdered': 1, 'him': 1, 'rewriting': 1, 'his': 4, 'picture': 1, 'now': 2, 'clear': 1, 'too': 1, 'complex': 1, 'ass': 5, 'damn': 3, 'right': 6, 'mine': 1, 'drama': 5, 'queen': 1, 'entertained': 1, 'by': 3, 'scary': 6, 'movies': 1, 'eminem': 2, '5': 4, '9': 4, 'talk': 2, 'nice': 1, 'mic': 2, 'probly': 1, 'should': 4, 'single': 1, 'without': 3, 'underated': 1, 'said': 3, 'stick': 2, 'beats': 2, 'give': 2, 'double': 2, 'complimentary': 1, 'respect': 2, 'mode': 1, 'mouth': 3, 'test': 1, 'talking': 1, 'about': 5, 'hell': 3, 'sending': 1, 'alphabetically': 1, 'ace': 1, 'rap': 7, 'dea': 1, 'lunesta': 1, 'there': 3, 'ee': 1, 'f': 1, 'thinking': 2, 'g': 1, 'junkie': 1, 'h': 1, 'cool': 1, 'j': 1, 'dropping': 1, 'k': 1, 'rising': 1, 'hbp': 1, 'l': 1, 'leave': 2, 'cancer': 1, 'dawn': 1, 'sun': 1, 'guess': 1, 'who': 3, 'playing': 1, '3am': 1, 'conceal': 1, 'oh': 2, 'perhaps': 1, 'say': 3, 'peace': 2, 'find': 1, 'yourself': 1, 'belong': 1, 'here': 4, 'six': 3, 'different': 1, 'paths': 1, 'heading': 1, 'same': 3, 'direction': 1, 'cue': 1, 'hope': 1, 'are': 2, 'ready': 2, 'skipping': 1, 's': 1, 'buddhist': 1, 't': 1, 'v': 1, 'shape': 1, 'woman': 1, 'legs': 1, 'boy': 1, 'fuck': 7, 'thought': 1, 'before': 2, 'cross': 1, 'x': 1, 'setup': 1, 'uh': 1, 'yeah': 2, 'evil': 7, 'together': 2, 'yo': 11, 'whip': 5, 'nothing': 21, 'strip': 5, 'wrist': 5, 'slit': 5, 'shrooms': 5, 'chew': 5, 'fucking': 6, 'came': 2, 'diner': 1, 'skateboarders': 1, 'placed': 1, 'orders': 1, 'ate': 1, 'hors': 1, 'waiter': 1, 'plate': 1, 'warmers': 1, 'inhale': 2, 'glock': 1, 'smell': 1, 'ripping': 1, 'wallet': 1, 'slipping': 1, 'molotov': 1, 'cocktail': 1, 'burning': 1, 'contracts': 1, 'punch': 1, 'r': 1, 'face': 1, 'smash': 1, 'glasses': 1, 'contacts': 1, 'suge': 1, 'missing': 1, 'took': 1, 'whoops': 1, 'nurse': 1, 'straitjacket': 1, 'crooked': 1, 'go': 3, 'jail': 2, 'murder': 1, 'cell': 1, 'knife': 1, 'envelope': 1, 'stabbed': 1, 'mail': 1, 'fedex': 1, 'how': 2, 'describe': 1, 'someone': 1, 'decapitated': 1, 'head': 3, 'body': 1, 'alive': 1, 'running': 1, 'coming': 1, 'five': 1, 'gunmen': 1, 'waiting': 2, 'black': 2, '500': 1, 'hundred': 1, 'emcees': 1, 'rhyming': 1, 'birds': 1, 'two': 2, 'thirds': 1, 'words': 1, 'thug': 4, 'pick': 1, 'fifth': 1, 'cock': 1, 'spit': 4, 'swear': 1, 'raining': 1, 'slugs': 1, 'hottest': 1, 'industry': 1, 'block': 1, 'wind': 1, 'defending': 1, 'lack': 1, 'class': 1, 'direct': 2, 'backblast': 1, 'cover': 1, 'half': 2, 'end': 2, 'round': 1, 'lift': 2, 'chin': 1, 'ten': 4, 'take': 4, 'then': 5, 'sent': 2, 'heat': 2, 'leaking': 1, 'blood': 2, 'spitting': 1, 'phlegm': 1, 'rivals': 1, 'small': 1, 'or': 2, 'title': 1, 'stepped': 1, 'devoured': 1, 'left': 2, 'flower': 1, 'bible': 1, 'forget': 1, 'chorus': 1, 'metaphors': 1, 'complicated': 1, 'takes': 1, 'minutes': 1, 'applause': 1, 'yay': 1, 'catch': 1, 'career': 1, 'walk': 1, 'whole': 1, 'floor': 1, 'fall': 1, 'back': 4, 'throw': 1, 'floors': 1, 'ahhhhh': 1, 'headache': 2, 'yours': 1, 'indoors': 1, 'acid': 1, 'seep': 1, 'skin': 1, 'pores': 1, 'outdoors': 1, 'wanted': 1, 'blow': 1, 'oughta': 1, 'swallow': 1, 'cum': 1, 'brought': 1, 'napkin': 1, 'getting': 1, 'skully': 1, 'autographing': 1, 'daughter': 1, 'laughing': 1, 'mother': 2, 'whitewater': 1, 'rafting': 1, 'fact': 1, 'proven': 1, 'fear': 1, 'rogers': 1, 'blocked': 1, 'screaming': 1, 'moving': 1, 'lorena': 1, 'want': 5, 'souvenir': 1, 'as': 1, 'since': 2, 'juvenile': 1, 'difference': 1, 'sniffed': 1, 'woke': 1, 'seven': 1, 'slain': 1, 'infants': 1, 'god': 1, 'brain': 1, 'implants': 1, 'slim': 3, 'chance': 1, 'wo': 2, 'traded': 1, 'brains': 1, 'chimpanz': 1, 'ohhh': 1, 'walking': 1, 'swamp': 1, 'water': 1, 'shove': 1, 'gun': 1, 'break': 2, 'braces': 1, 'grace': 1, 'faces': 1, 'display': 1, 'eight': 1, 'places': 1, 'paces': 1, 'around': 1, 'draw': 1, 'standoff': 1, 'precise': 1, 'aim': 1, 'ice': 1, 'vein': 1, 'blowing': 1, 'hand': 1, 'dancing': 1, 'devil': 1, 'leading': 1, 'leaving': 1, 'pledge': 1, 'allegiance': 1, 'forever': 1, 'breathing': 1, 'street': 3, 'nuts': 1, 'meat': 1, 'bigger': 1, 'thugs': 2, 'toy': 1, 'guns': 2, 'cheap': 2, 'triggers': 1, 'mess': 1, 'tec': 1, 'melt': 1, 'necklace': 1, 'instance': 1, 'henchmen': 1, 'tough': 1, 'soil': 1, 'follower': 1, 'heart': 3, 'he': 1, 'loyal': 1, 'glass': 1, 'doors': 1, 'might': 1, 'ask': 1, 'favorite': 1, 'movie': 6, 'shady': 2, 'royce': 2, 'film': 1, 'one': 2, 'pretty': 1, 'rappers': 5, 'buck': 1, 'slap': 1, 'king': 1, 'detroit': 1, 'namin': 1, 'city': 1, 'after': 1, 'scandalous': 1, 'partners': 1, 'whose': 1, 'grammar': 1, 'hammers': 1, 'into': 1, 'content': 1, 'start': 1, 'expert': 1, 'comin': 5, 'soon': 1, 'mcs': 1, 'stuck': 1, 'first': 2, 'womb': 1, 'written': 1, 'illest': 1, 'mc': 2, 'leavin': 1, 'cats': 1, 'shittin': 1, 'kittens': 1, 'diss': 2, 'cockin': 1, 'pistols': 1, 'shot': 1, 'split': 2, 'splittin': 1, 'profits': 1, 'percent': 1, 'pretend': 1, 'cliques': 1, 'clits': 1, 'pussy': 1, 'stink': 1, 'dicks': 1, 'bully': 1, 'blast': 2, 'fast': 2, 'penny': 1, 'auto': 1, 'fully': 1, 'plenty': 1, 'packin': 1, 'semi': 1, 'speak': 1, 'darts': 1, 'paid': 1, 'rhymin': 1, 'sweet': 1, 'part': 1, 'smart': 1, 'deep': 1, 'illin': 1, 'steez': 1, 'willin': 1, 'lot': 1, 'acts': 1, 'trust': 1, 'wack': 2, 'rough': 1, 'tracks': 1, 'bust': 2, 'laughed': 1, 'thunder': 1, 'finished': 1, 'gimmicks': 1, 'wonders': 1, 'balls': 1, 'clique': 1, 'stalls': 1, 'pitbull': 1, 'dog': 1, 'raw': 1, 'holler': 1, 'claimin': 1, 'their': 4, 'team': 4, 'carry': 4, 'toolies': 4, 'jump': 4, 'screen': 4, 'barely': 4, 'move': 4, 'directin': 4, 'starrin': 4, 'man': 3, 'planet': 1, 'drive': 1, 'grand': 2, 'canyon': 1, 'hop': 1, 'am': 1, 'land': 1, 'any': 3, 'plannin': 1, 'battle': 1, 'snatched': 1, 'clothes': 1, 'invisible': 1, 'headed': 1, 'rather': 1, 'dead': 1, 'bill': 1, 'clinton': 1, 'better': 2, 'cause': 1, 'chooses': 1, 'against': 1, 'gettin': 2, 'taken': 1, 'advantage': 1, 'monica': 1, 'lewinsky': 1, 'alone': 1, 'home': 1, 'frenzy': 1, 'speed': 1, 'screamin': 1, 'aunt': 1, 'peg': 1, 'three': 1, 'spokes': 1, 'stickin': 1, 'pant': 1, 'leg': 1, 'migraine': 1, 'pain': 1, 'anywhere': 1, 'knowin': 1, 'throwin': 2, 'flight': 1, 'steps': 1, 'struck': 1, 'harder': 1, 'than': 2, 'mack': 1, 'truck': 1, 'backed': 1, 'known': 1, 'rapper': 1, 'trespass': 1, 'second': 1, 'celebrity': 1, 'deathmatch': 1, 'medic': 1, 'bring': 1, 'medication': 1, 'quickly': 1, 'sicker': 1, '2pac': 1, 'dedication': 1, 'biggie': 1, 'tree': 1, 'stampede': 1, 'breathe': 1, 'last': 2, 'breath': 1, 'climb': 1, 'empire': 1, 'state': 1, 'building': 1, 'step': 1, 'uhh': 1, 'meets': 1, 'times': 1, 'da': 1}",[],"['Heat', 'Bully', 'So Bad', 'Scary Movies', 'Greatest', 'Stan', 'Insane', 'Any Man', 'Fuck You', 'Fall', 'Evil']",{-0.09},"{'ORG': 7.0, 'GPE': 2.75, 'NORP': 0.25, 'FAC': 0.75, 'WORK_OF_ART': 1.0, 'PRODUCT': 1.25, 'PERSON': 10.5, 'TIME': 0.75, 'ORDINAL': 1.5, 'CARDINAL': 5.25, 'DATE': 0.25, 'PERCENT': 0.25, 'LOC': 0.25}"
